voltage,current,power,pf,z
225.6,1.086,204.2,0.83,207.7
225.6,1.086,204.2,0.83,207.7
225.6,1.085,204.2,0.83,207.9
225.6,1.085,204.2,0.83,207.9
225.6,1.085,204.2,0.83,207.9
225.6,1.085,204.2,0.83,207.9
225.5,1.084,204.2,0.84,208.0
225.5,1.084,204.2,0.84,208.0
225.7,1.086,204.5,0.83,207.8
225.7,1.086,204.5,0.83,207.8
225.8,1.088,204.8,0.83,207.5
225.8,1.088,204.8,0.83,207.5
225.7,1.087,204.4,0.83,207.6
225.7,1.087,204.4,0.83,207.6
225.6,1.085,204.3,0.83,207.9
225.6,1.085,204.3,0.83,207.9
225.5,1.085,204.3,0.84,207.8
225.5,1.085,204.3,0.84,207.8
225.5,1.085,204.3,0.84,207.8
225.5,1.085,204,0.83,207.8
225.5,1.085,204,0.83,207.8
225.6,1.087,204.4,0.83,207.5
225.5,1.085,204,0.83,207.8
225.5,1.085,204,0.83,207.8
225.5,1.086,204.3,0.83,207.6
225.5,1.086,204.3,0.83,207.6
225.5,1.086,204.1,0.83,207.6
225.5,1.086,204.1,0.83,207.6
225.5,1.086,204.1,0.83,207.6
225.5,1.085,204.1,0.83,207.8
225.5,1.085,204.1,0.83,207.8
225.5,1.086,204.4,0.83,207.6
225.5,1.086,204.4,0.83,207.6
225.6,1.085,204.2,0.83,207.9
225.6,1.085,204.2,0.83,207.9
225.6,1.086,204.3,0.83,207.7
225.6,1.086,204.3,0.83,207.7
225.6,1.086,204.1,0.83,207.7
225.6,1.086,204.1,0.83,207.7
225.5,1.085,204.1,0.83,207.8
225.5,1.085,204.1,0.83,207.8
225.5,1.085,204.1,0.83,207.8
225.5,1.085,204.1,0.83,207.8
225.6,1.087,204.4,0.83,207.5
225.6,1.087,204.4,0.83,207.5
225.8,1.089,204.8,0.83,207.3
225.8,1.089,204.8,0.83,207.3
225.7,1.088,204.6,0.83,207.4
225.7,1.088,204.6,0.83,207.4
225.7,1.088,204.5,0.83,207.4
225.7,1.088,204.5,0.83,207.4
225.8,1.089,204.8,0.83,207.3
225.8,1.089,204.8,0.83,207.3
225.8,1.089,204.9,0.83,207.3
225.8,1.089,204.9,0.83,207.3
225.7,1.087,204.4,0.83,207.6
225.7,1.087,204.4,0.83,207.6
225.6,1.087,204.4,0.83,207.5
225.6,1.087,204.4,0.83,207.5
225.7,1.087,204.6,0.83,207.6
225.7,1.087,204.6,0.83,207.6
225.8,1.089,204.7,0.83,207.3
225.8,1.089,204.7,0.83,207.3
225.9,1.09,205.1,0.83,207.2
225.9,1.09,205.1,0.83,207.2
225.9,1.089,205.1,0.83,207.4
225.9,1.089,205.1,0.83,207.4
225.9,1.088,204.8,0.83,207.6
225.9,1.088,204.8,0.83,207.6
225.9,1.089,204.9,0.83,207.4
225.9,1.089,204.9,0.83,207.4
225.8,1.087,204.5,0.83,207.7
225.8,1.087,204.5,0.83,207.7
225.6,1.086,204.5,0.83,207.7
225.6,1.086,204.5,0.83,207.7
