voltage,current,power,pf,z
227.5,1.095,170.7,0.69,207.8
227.5,1.095,170.7,0.69,207.8
227.4,1.094,170.6,0.69,207.9
227.4,1.094,170.6,0.69,207.9
227.4,1.095,170.9,0.69,207.7
227.4,1.095,170.9,0.69,207.7
227.5,1.096,170.8,0.69,207.6
227.5,1.096,170.8,0.69,207.6
227.4,1.094,170.6,0.69,207.9
227.4,1.094,170.6,0.69,207.9
227.4,1.093,170.7,0.69,208.1
227.4,1.093,170.7,0.69,208.1
227.4,1.094,170.7,0.69,207.9
227.4,1.094,170.7,0.69,207.9
227.5,1.095,170.9,0.69,207.8
227.5,1.095,170.9,0.69,207.8
227.7,1.097,171.3,0.69,207.6
227.7,1.097,171.3,0.69,207.6
227.7,1.098,171.6,0.69,207.4
227.7,1.098,171.6,0.69,207.4
227.6,1.096,171.2,0.69,207.7
227.6,1.096,171.2,0.69,207.7
227.6,1.096,171.2,0.69,207.7
227.6,1.096,171.2,0.69,207.7
227.5,1.095,171.2,0.69,207.8
227.5,1.095,171.2,0.69,207.8
227.6,1.095,171.2,0.69,207.9
227.6,1.095,171.2,0.69,207.9
227.5,1.094,171.1,0.69,208.0
227.5,1.094,171.1,0.69,208.0
227.5,1.094,171.2,0.69,208.0
227.5,1.094,171.2,0.69,208.0
227.6,1.094,171.2,0.69,208.0
227.6,1.094,171.2,0.69,208.0
227.6,1.094,171.2,0.69,208.0
227.6,1.094,171.2,0.69,208.0
227.5,1.092,170.9,0.69,208.3
227.5,1.092,170.9,0.69,208.3
227.4,1.092,170.8,0.69,208.2
227.4,1.092,170.8,0.69,208.2
227.5,1.091,171,0.69,208.5
227.5,1.091,171,0.69,208.5
227.6,1.093,171.2,0.69,208.2
227.6,1.093,171.2,0.69,208.2
227.6,1.093,171.2,0.69,208.2
227.6,1.093,171.2,0.69,208.2
227.8,1.096,171.7,0.69,207.8
227.8,1.096,171.7,0.69,207.8
227.7,1.094,171.6,0.69,208.1
227.7,1.094,171.6,0.69,208.1
227.7,1.094,171.5,0.69,208.1
227.7,1.094,171.5,0.69,208.1
227.6,1.093,171.3,0.69,208.2
227.6,1.093,171.3,0.69,208.2
227.6,1.092,171.2,0.69,208.4
227.6,1.092,171.2,0.69,208.4
227.6,1.092,171.2,0.69,208.4
227.6,1.092,171.2,0.69,208.4
227.6,1.093,171.2,0.69,208.2
227.6,1.093,171.2,0.69,208.2
227.6,1.094,171.6,0.69,208.0
227.6,1.094,171.6,0.69,208.0
227.6,1.093,171.4,0.69,208.2
227.6,1.093,171.4,0.69,208.2
227.4,1.09,170.8,0.69,208.6
227.4,1.09,170.8,0.69,208.6
227.4,1.089,170.8,0.69,208.8
227.4,1.089,170.8,0.69,208.8
227.4,1.089,170.8,0.69,208.8
227.5,1.091,171,0.69,208.5
227.4,1.089,170.9,0.69,208.8
227.4,1.089,170.9,0.69,208.8
227.5,1.09,171.1,0.69,208.7
227.5,1.09,171.1,0.69,208.7
227.5,1.09,171.2,0.69,208.7
227.5,1.09,171.2,0.69,208.7
227.5,1.09,171.2,0.69,208.7
227.5,1.091,171.2,0.69,208.5
227.5,1.091,171.2,0.69,208.5
227.5,1.089,171,0.69,208.9
227.5,1.089,171,0.69,208.9
227.4,1.089,170.8,0.69,208.8
227.4,1.088,170.9,0.69,209.0
227.4,1.088,170.9,0.69,209.0
227.4,1.088,170.7,0.69,209.0
227.4,1.088,170.7,0.69,209.0
227.4,1.088,170.7,0.69,209.0
227.4,1.088,170.9,0.69,209.0
227.4,1.088,170.9,0.69,209.0
227.5,1.089,170.9,0.69,208.9
227.5,1.089,170.9,0.69,208.9
227.5,1.089,171.1,0.69,208.9
227.5,1.089,171.1,0.69,208.9
227.2,1.086,170.6,0.69,209.2
227.2,1.086,170.6,0.69,209.2
227.3,1.086,170.7,0.69,209.3
227.3,1.086,170.7,0.69,209.3
227.2,1.086,170.6,0.69,209.2
227.2,1.086,170.6,0.69,209.2
227.2,1.085,170.5,0.69,209.4
227.2,1.085,170.5,0.69,209.4
226.9,1.081,169.9,0.69,209.9
226.9,1.081,169.9,0.69,209.9
227,1.083,170.1,0.69,209.6
227,1.083,170.1,0.69,209.6
227,1.084,170.1,0.69,209.4
227,1.084,170.1,0.69,209.4
227,1.082,169.9,0.69,209.8
227,1.082,169.9,0.69,209.8
226.9,1.081,169.8,0.69,209.9
226.9,1.081,169.8,0.69,209.9
226.9,1.082,169.9,0.69,209.7
226.9,1.082,169.9,0.69,209.7
226.9,1.082,170,0.69,209.7
226.9,1.082,170,0.69,209.7
227,1.083,170.1,0.69,209.6
227,1.083,170.1,0.69,209.6
227.1,1.085,170.4,0.69,209.3
227.1,1.085,170.4,0.69,209.3
227.1,1.086,170.4,0.69,209.1
227.1,1.086,170.4,0.69,209.1
226.9,1.083,170.2,0.69,209.5
226.9,1.083,170.2,0.69,209.5
227,1.084,170.2,0.69,209.4
227,1.084,170.2,0.69,209.4
227.1,1.086,170.6,0.69,209.1
227.1,1.086,170.6,0.69,209.1
227.2,1.086,170.6,0.69,209.2
227.2,1.086,170.6,0.69,209.2
227.3,1.089,171.2,0.69,208.7
227.3,1.089,171.2,0.69,208.7
227.3,1.089,171.1,0.69,208.7
227.3,1.089,171.1,0.69,208.7
227.3,1.089,171,0.69,208.7
227.3,1.089,171,0.69,208.7
227.1,1.086,170.5,0.69,209.1
227.1,1.086,170.5,0.69,209.1
227.2,1.087,170.7,0.69,209.0
227.2,1.087,170.7,0.69,209.0
227.1,1.087,170.7,0.69,208.9
227.1,1.087,170.7,0.69,208.9
227.2,1.088,171,0.69,208.8
227.2,1.088,171,0.69,208.8
227.3,1.089,171,0.69,208.7
227.3,1.089,171,0.69,208.7
227.3,1.089,171.1,0.69,208.7
227.3,1.089,171.1,0.69,208.7
227.3,1.09,171.1,0.69,208.5
227.3,1.09,171.1,0.69,208.5
227.4,1.091,171.4,0.69,208.4
227.4,1.091,171.4,0.69,208.4
227.5,1.092,171.5,0.69,208.3
227.5,1.092,171.5,0.69,208.3
227.9,1.1,172.9,0.69,207.2
227.9,1.1,172.9,0.69,207.2
227.9,1.1,172.9,0.69,207.2
228,1.101,173.2,0.69,207.1
228,1.101,173.2,0.69,207.1
228,1.102,173.1,0.69,206.9
228,1.102,173.5,0.69,206.9
228,1.102,173.5,0.69,206.9
228,1.101,173.1,0.69,207.1
228,1.101,173.1,0.69,207.1
228,1.101,173.1,0.69,207.1
228,1.101,173.2,0.69,207.1
228,1.101,173.2,0.69,207.1
228,1.101,173.3,0.69,207.1
228,1.101,173.3,0.69,207.1
228,1.101,173.2,0.69,207.1
228,1.101,173.2,0.69,207.1
228.3,1.105,174,0.69,206.6
228.3,1.105,174,0.69,206.6
228.2,1.105,173.8,0.69,206.5
228.2,1.105,173.8,0.69,206.5
228.2,1.104,173.8,0.69,206.7
228.2,1.104,173.8,0.69,206.7
228.3,1.106,174.1,0.69,206.4
228.3,1.106,174.1,0.69,206.4
228.3,1.106,174.1,0.69,206.4
228.3,1.106,174.1,0.69,206.4
228.3,1.105,174.1,0.69,206.6
228.3,1.105,174.1,0.69,206.6
228.3,1.105,174,0.69,206.6
228.3,1.105,174,0.69,206.6
228.3,1.104,173.9,0.69,206.8
228.3,1.104,173.9,0.69,206.8
228.3,1.105,174.2,0.69,206.6
228.3,1.105,174.2,0.69,206.6
228.2,1.103,173.9,0.69,206.9
228.2,1.103,173.9,0.69,206.9
228.3,1.105,174.1,0.69,206.6
228.3,1.105,174.1,0.69,206.6
228.3,1.105,174.1,0.69,206.6
228.3,1.105,174.1,0.69,206.6
228.3,1.104,174.1,0.69,206.8
228.3,1.104,174.1,0.69,206.8
228.3,1.104,174,0.69,206.8
228.3,1.104,174,0.69,206.8
228.2,1.104,173.9,0.69,206.7
228.2,1.104,173.9,0.69,206.7
228.2,1.105,174.1,0.69,206.5
228.2,1.105,174.1,0.69,206.5
228.2,1.104,174.1,0.69,206.7
228.2,1.104,174.1,0.69,206.7
228.3,1.106,174.4,0.69,206.4
228.3,1.106,174.4,0.69,206.4
228.3,1.107,174.5,0.69,206.2
228.3,1.107,174.5,0.69,206.2
228.5,1.11,174.8,0.69,205.9
228.5,1.11,174.8,0.69,205.9
228.5,1.11,175,0.69,205.9
228.5,1.11,175,0.69,205.9
228.6,1.111,175.3,0.69,205.8
228.6,1.111,175.3,0.69,205.8
228.6,1.112,175.4,0.69,205.6
228.6,1.112,175.4,0.69,205.6
228.6,1.111,175.3,0.69,205.8
228.6,1.111,175.3,0.69,205.8
228.5,1.111,175,0.69,205.7
228.5,1.111,175,0.69,205.7
228.5,1.111,175.2,0.69,205.7
228.5,1.111,175.2,0.69,205.7
228.5,1.11,175.1,0.69,205.9
228.5,1.11,175.1,0.69,205.9
228.5,1.111,175.1,0.69,205.7
228.5,1.111,175.1,0.69,205.7
228.5,1.11,175,0.69,205.9
228.5,1.11,175,0.69,205.9
228.5,1.11,175,0.69,205.9
228.5,1.11,175,0.69,205.9
228.5,1.11,175.2,0.69,205.9
228.5,1.11,175.2,0.69,205.9
228.5,1.11,175.2,0.69,205.9
228.6,1.11,175.1,0.69,205.9
228.6,1.111,175.4,0.69,205.8
228.6,1.111,175.4,0.69,205.8
228.6,1.11,175.3,0.69,205.9
228.6,1.11,175.3,0.69,205.9
228.5,1.108,174.9,0.69,206.2
228.5,1.108,174.9,0.69,206.2
228.5,1.11,175.2,0.69,205.9
228.5,1.11,175.2,0.69,205.9
228.5,1.11,175.2,0.69,205.9
228.5,1.11,175.3,0.69,205.9
228.5,1.11,175.3,0.69,205.9
228.3,1.107,174.7,0.69,206.2
228.1,1.103,174.1,0.69,206.8
228.1,1.103,174.1,0.69,206.8
228.1,1.103,173.9,0.69,206.8
228.1,1.103,173.9,0.69,206.8
228.1,1.103,173.9,0.69,206.8
228.1,1.103,174.1,0.69,206.8
228.1,1.103,174.1,0.69,206.8
228.1,1.103,174,0.69,206.8
228.1,1.103,174,0.69,206.8
228,1.102,173.9,0.69,206.9
228,1.102,173.9,0.69,206.9
228.1,1.102,173.9,0.69,207.0
228.1,1.102,173.9,0.69,207.0
228.1,1.102,173.9,0.69,207.0
228.1,1.102,173.9,0.69,207.0
228.1,1.102,174,0.69,207.0
228.1,1.102,174,0.69,207.0
228,1.101,173.9,0.69,207.1
228,1.101,173.9,0.69,207.1
228.1,1.101,173.8,0.69,207.2
228.1,1.101,173.8,0.69,207.2
228,1.1,173.7,0.69,207.3
228,1.1,173.7,0.69,207.3
228.1,1.1,173.7,0.69,207.4
228.1,1.1,173.7,0.69,207.4
227.8,1.1,173.6,0.69,207.1
227.8,1.099,173.6,0.69,207.3
227.8,1.099,173.6,0.69,207.3
227.5,1.095,173,0.69,207.8
227.5,1.095,173,0.69,207.8
227.2,1.092,172.4,0.69,208.1
227.2,1.092,172.4,0.69,208.1
227.2,1.092,172.4,0.69,208.1
227.2,1.092,172.4,0.69,208.1
227.6,1.097,173.2,0.69,207.5
227.6,1.097,173.2,0.69,207.5
227.7,1.099,173.5,0.69,207.2
227.7,1.099,173.5,0.69,207.2
227.5,1.097,173.3,0.69,207.4
227.5,1.097,173.3,0.69,207.4
227.5,1.097,173,0.69,207.4
227.5,1.097,173,0.69,207.4
227.5,1.097,173.1,0.69,207.4
227.5,1.097,173.1,0.69,207.4
227.4,1.095,172.5,0.69,207.7
227.4,1.095,172.5,0.69,207.7
227.5,1.097,173.1,0.69,207.4
227.5,1.097,173.1,0.69,207.4
227.6,1.099,173.4,0.69,207.1
227.6,1.099,173.4,0.69,207.1
227.6,1.099,173.5,0.69,207.1
227.6,1.099,173.5,0.69,207.1
227.5,1.098,173.2,0.69,207.2
227.5,1.098,173.2,0.69,207.2
227.6,1.098,173.3,0.69,207.3
227.6,1.098,173.3,0.69,207.3
227.6,1.099,173.3,0.69,207.1
227.6,1.099,173.3,0.69,207.1
227.5,1.097,173.2,0.69,207.4
227.5,1.097,173.2,0.69,207.4
227.5,1.097,173.2,0.69,207.4
227.5,1.097,173.2,0.69,207.4
227.5,1.097,173.2,0.69,207.4
227.5,1.097,173.2,0.69,207.4
227.5,1.097,173.2,0.69,207.4
227.5,1.097,173.2,0.69,207.4
227.5,1.097,173.2,0.69,207.4
227.6,1.098,173.4,0.69,207.3
227.5,1.097,173.3,0.69,207.4
227.5,1.097,173.3,0.69,207.4
227.5,1.096,173,0.69,207.6
227.5,1.096,173,0.69,207.6
227.5,1.096,173,0.69,207.6
227.4,1.095,173,0.69,207.7
227.4,1.095,173,0.69,207.7
227.4,1.095,173,0.69,207.7
227.4,1.095,173,0.69,207.7
227.5,1.095,173,0.69,207.8
227.5,1.095,173,0.69,207.8
227.5,1.095,173,0.69,207.8
227.5,1.095,173,0.69,207.8
227.8,1.1,173.9,0.69,207.1
227.8,1.1,173.9,0.69,207.1
227.9,1.1,174,0.69,207.2
227.9,1.1,174,0.69,207.2
227.9,1.101,174.1,0.69,207.0
227.9,1.101,174.1,0.69,207.0
227.9,1.101,174.2,0.69,207.0
227.9,1.101,174.2,0.69,207.0
227.9,1.1,173.9,0.69,207.2
227.9,1.1,173.9,0.69,207.2
227.9,1.1,174,0.69,207.2
227.9,1.1,174,0.69,207.2
227.9,1.1,174.1,0.69,207.2
227.9,1.1,174.1,0.69,207.2
227.8,1.1,174.1,0.69,207.1
227.8,1.1,174.1,0.69,207.1
227.8,1.1,174,0.69,207.1
227.8,1.1,174,0.69,207.1
227.8,1.099,173.9,0.69,207.3
227.8,1.099,173.9,0.69,207.3
227.8,1.1,173.8,0.69,207.1
227.8,1.1,173.8,0.69,207.1
227.8,1.099,173.9,0.69,207.3
227.8,1.099,173.9,0.69,207.3
227.8,1.098,173.6,0.69,207.5
227.8,1.098,173.6,0.69,207.5
227.9,1.1,174,0.69,207.2
227.9,1.1,174,0.69,207.2
227.8,1.098,173.8,0.69,207.5
227.8,1.098,173.8,0.69,207.5
