voltage,current,power,pf,z
226.2,1.132,223.3,0.87,199.8
226.2,1.132,223.3,0.87,199.8
226.2,1.132,223.3,0.87,199.8
226.3,1.132,223.3,0.87,199.9
226.2,1.131,223.3,0.87,200.0
226.2,1.131,223.3,0.87,200.0
226.1,1.131,223.1,0.87,199.9
226.1,1.131,223.1,0.87,199.9
226.2,1.132,223.3,0.87,199.8
226.2,1.132,223.3,0.87,199.8
226.2,1.132,223.3,0.87,199.8
226.1,1.133,223.4,0.87,199.6
226.1,1.133,223.4,0.87,199.6
226.1,1.132,223.2,0.87,199.7
226.1,1.132,223.2,0.87,199.7
226,1.13,222.9,0.87,200.0
226.1,1.131,223.1,0.87,199.9
226.1,1.131,223.1,0.87,199.9
226.1,1.131,223.1,0.87,199.9
226.1,1.131,223.1,0.87,199.9
226.1,1.131,223.1,0.87,199.9
225.9,1.13,222.8,0.87,199.9
225.9,1.13,222.8,0.87,199.9
225.9,1.13,222.8,0.87,199.9
225.9,1.13,222.8,0.87,199.9
226,1.131,222.9,0.87,199.8
226,1.131,222.9,0.87,199.8
226,1.131,223.1,0.87,199.8
226,1.131,223.1,0.87,199.8
226.1,1.131,223.1,0.87,199.9
226.1,1.131,223.1,0.87,199.9
226,1.13,223,0.87,200.0
226,1.13,223,0.87,200.0
226,1.13,222.9,0.87,200.0
226,1.13,222.9,0.87,200.0
226.1,1.131,223.1,0.87,199.9
226.1,1.131,223.1,0.87,199.9
226.1,1.131,223.1,0.87,199.9
226.1,1.131,223.1,0.87,199.9
226.1,1.131,223.2,0.87,199.9
226.1,1.131,223.2,0.87,199.9
226.2,1.131,223.3,0.87,200.0
226.2,1.131,223.3,0.87,200.0
226.2,1.131,223.2,0.87,200.0
226.2,1.131,223.2,0.87,200.0
226.1,1.13,223.1,0.87,200.1
226.1,1.13,223.1,0.87,200.1
226.1,1.13,223.1,0.87,200.1
226.1,1.13,223.1,0.87,200.1
226.1,1.13,223,0.87,200.1
226.1,1.13,223,0.87,200.1
226,1.13,223.1,0.87,200.0
226,1.13,223.1,0.87,200.0
226,1.13,223.1,0.87,200.0
226,1.13,223.1,0.87,200.0
226.1,1.13,223.1,0.87,200.1
226.1,1.13,223.1,0.87,200.1
226.1,1.131,223.3,0.87,199.9
226.1,1.131,223.3,0.87,199.9
226,1.13,223.1,0.87,200.0
226,1.13,223.1,0.87,200.0
226,1.13,222.9,0.87,200.0
226,1.13,222.9,0.87,200.0
226,1.13,223.1,0.87,200.0
226,1.13,223.1,0.87,200.0
226,1.13,222.9,0.87,200.0
226,1.13,222.9,0.87,200.0
225.9,1.129,222.8,0.87,200.1
225.9,1.129,222.8,0.87,200.1
226,1.13,223.1,0.87,200.0
226,1.13,223.1,0.87,200.0
226,1.129,223,0.87,200.2
226,1.129,223,0.87,200.2
226,1.13,223.1,0.87,200.0
226,1.13,223.1,0.87,200.0
226,1.13,223.1,0.87,200.0
226,1.13,223.1,0.87,200.0
226,1.129,223,0.87,200.2
226,1.129,223,0.87,200.2
226,1.13,222.9,0.87,200.0
226,1.13,222.9,0.87,200.0
226,1.13,222.9,0.87,200.0
225.6,1.127,222.3,0.87,200.2
225.6,1.126,222.2,0.87,200.4
225.6,1.126,222.2,0.87,200.4
225.6,1.125,222.1,0.88,200.5
225.6,1.125,222.1,0.88,200.5
225.6,1.126,222.2,0.87,200.4
225.6,1.126,222.2,0.87,200.4
225.6,1.126,222.2,0.87,200.4
225.6,1.126,222.2,0.87,200.4
225.6,1.126,222.2,0.87,200.4
225.7,1.126,222.3,0.87,200.4
225.7,1.126,222.3,0.87,200.4
225.7,1.127,222.4,0.87,200.3
225.7,1.127,222.4,0.87,200.3
225.6,1.127,222.3,0.87,200.2
225.6,1.127,222.3,0.87,200.2
225.6,1.126,222.2,0.87,200.4
225.6,1.126,222.2,0.87,200.4
225.7,1.121,221.9,0.88,201.3
225.7,1.121,221.9,0.88,201.3
225.7,1.122,222,0.88,201.2
225.7,1.122,222,0.88,201.2
225.7,1.124,222.1,0.88,200.8
225.7,1.124,222.1,0.88,200.8
225.7,1.125,222.3,0.88,200.6
225.7,1.125,222.3,0.88,200.6
225.8,1.126,222.4,0.87,200.5
225.8,1.126,222.4,0.87,200.5
225.8,1.127,222.6,0.87,200.4
225.8,1.127,222.6,0.87,200.4
225.7,1.125,222.3,0.88,200.6
225.7,1.125,222.3,0.88,200.6
225.6,1.126,222.3,0.88,200.4
225.6,1.126,222.3,0.88,200.4
225.4,1.123,221.8,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.3,1.123,221.7,0.88,200.6
225.3,1.123,221.7,0.88,200.6
225.4,1.123,221.7,0.88,200.7
225.4,1.123,221.7,0.88,200.7
225.3,1.123,221.7,0.88,200.6
225.3,1.123,221.7,0.88,200.6
225.3,1.124,221.7,0.88,200.4
225.3,1.124,221.7,0.88,200.4
225.3,1.122,221.5,0.88,200.8
225.3,1.122,221.5,0.88,200.8
225.3,1.123,221.6,0.88,200.6
225.3,1.123,221.6,0.88,200.6
225.2,1.122,221.4,0.88,200.7
225.2,1.122,221.4,0.88,200.7
225.2,1.122,221.4,0.88,200.7
225.2,1.122,221.4,0.88,200.7
225.2,1.123,221.6,0.88,200.5
225.2,1.123,221.6,0.88,200.5
225.2,1.123,221.5,0.88,200.5
225.2,1.123,221.5,0.88,200.5
225.2,1.122,221.4,0.88,200.7
225.2,1.122,221.4,0.88,200.7
225.2,1.122,221.4,0.88,200.7
225.2,1.122,221.4,0.88,200.7
225.2,1.121,221.3,0.88,200.9
225.2,1.121,221.3,0.88,200.9
225.2,1.121,221.2,0.88,200.9
225.2,1.121,221.2,0.88,200.9
225.2,1.121,221.3,0.88,200.9
225.2,1.121,221.3,0.88,200.9
225.3,1.122,221.7,0.88,200.8
225.3,1.122,221.7,0.88,200.8
225.6,1.125,222.3,0.88,200.5
225.6,1.125,222.3,0.88,200.5
225.7,1.126,222.4,0.88,200.4
225.7,1.126,222.4,0.88,200.4
225.6,1.125,222.3,0.88,200.5
225.6,1.125,222.3,0.88,200.5
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222,0.88,200.6
225.5,1.124,222,0.88,200.6
225.5,1.123,221.9,0.88,200.8
225.5,1.123,221.9,0.88,200.8
225.5,1.123,221.9,0.88,200.8
225.4,1.123,221.9,0.88,200.7
225.4,1.123,221.9,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.4,1.123,221.9,0.88,200.7
225.4,1.123,221.9,0.88,200.7
225.4,1.123,221.9,0.88,200.7
225.4,1.123,221.9,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.4,1.123,222.1,0.88,200.7
225.4,1.123,222.1,0.88,200.7
225.5,1.123,221.8,0.88,200.8
225.5,1.123,221.8,0.88,200.8
225.4,1.123,221.9,0.88,200.7
225.4,1.123,221.9,0.88,200.7
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222.2,0.88,200.6
225.5,1.124,222.2,0.88,200.6
225.6,1.124,222,0.88,200.7
225.6,1.124,222,0.88,200.7
225.5,1.124,222.2,0.88,200.6
225.5,1.124,222.2,0.88,200.6
225.5,1.123,222,0.88,200.8
225.5,1.123,222,0.88,200.8
225.6,1.124,222.3,0.88,200.7
225.6,1.124,222.3,0.88,200.7
225.5,1.124,222,0.88,200.6
225.5,1.124,222,0.88,200.6
225.5,1.123,221.9,0.88,200.8
225.5,1.123,221.9,0.88,200.8
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222.1,0.88,200.6
225.4,1.123,221.9,0.88,200.7
225.4,1.123,221.9,0.88,200.7
225.4,1.124,221.9,0.88,200.5
225.4,1.124,221.9,0.88,200.5
225.4,1.124,222.1,0.88,200.5
225.4,1.124,222.1,0.88,200.5
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222.1,0.88,200.6
225.5,1.124,221.9,0.88,200.6
225.5,1.124,221.9,0.88,200.6
225.4,1.123,221.8,0.88,200.7
225.4,1.123,221.8,0.88,200.7
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222,0.88,200.6
225.5,1.124,222,0.88,200.6
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222.1,0.88,200.6
225.5,1.125,222.3,0.88,200.4
225.5,1.125,222.3,0.88,200.4
225.5,1.125,222.2,0.88,200.4
225.5,1.125,222.2,0.88,200.4
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222.1,0.88,200.6
225.5,1.124,222.1,0.88,200.6
225.6,1.124,222.2,0.88,200.7
225.6,1.124,222.3,0.88,200.7
225.6,1.124,222.3,0.88,200.7
225.6,1.124,222.1,0.88,200.7
225.6,1.124,222.1,0.88,200.7
225.5,1.123,222.1,0.88,200.8
225.5,1.123,222.1,0.88,200.8
225.5,1.123,222.2,0.88,200.8
225.5,1.123,222.2,0.88,200.8
225.5,1.123,222.2,0.88,200.8
225.5,1.123,222.2,0.88,200.8
225.5,1.123,222.2,0.88,200.8
225.5,1.123,222.1,0.88,200.8
225.5,1.123,222,0.88,200.8
225.5,1.123,222,0.88,200.8
225.4,1.122,221.8,0.88,200.9
225.4,1.122,221.8,0.88,200.9
225.4,1.122,221.8,0.88,200.9
225.5,1.123,221.9,0.88,200.8
225.5,1.123,221.9,0.88,200.8
225.5,1.123,222.2,0.88,200.8
225.5,1.123,222.2,0.88,200.8
225.5,1.123,222,0.88,200.8
225.5,1.123,222,0.88,200.8
225.5,1.122,222,0.88,201.0
225.5,1.122,222,0.88,201.0
225.5,1.123,222.1,0.88,200.8
225.5,1.123,222.1,0.88,200.8
225.5,1.122,222.1,0.88,201.0
225.5,1.122,222.1,0.88,201.0
225.4,1.122,221.9,0.88,200.9
225.4,1.122,221.9,0.88,200.9
225.4,1.121,221.8,0.88,201.1
225.4,1.121,221.8,0.88,201.1
225.4,1.121,221.8,0.88,201.1
225.4,1.121,221.8,0.88,201.1
225.3,1.121,221.6,0.88,201.0
225.3,1.121,221.6,0.88,201.0
225.3,1.121,221.6,0.88,201.0
225.3,1.121,221.6,0.88,201.0
225.3,1.12,221.6,0.88,201.2
225.3,1.12,221.6,0.88,201.2
225.2,1.121,221.6,0.88,200.9
225.2,1.121,221.6,0.88,200.9
225.2,1.12,221.4,0.88,201.1
225.2,1.12,221.4,0.88,201.1
225.2,1.121,221.6,0.88,200.9
225.2,1.121,221.6,0.88,200.9
225.2,1.12,221.5,0.88,201.1
225.2,1.12,221.5,0.88,201.1
225.2,1.121,221.7,0.88,200.9
225.2,1.121,221.7,0.88,200.9
225.3,1.121,221.5,0.88,201.0
225.3,1.121,221.5,0.88,201.0
